535069,1539960
535084,368956
535085,444415
535087,381077
535345,1975839
535365,295222
535475,154015
535476,117961
535478,835117
535479,120613
535480,254261
535514,64950
535517,331858
535525,344386
535526,1662810
535545,2029939
535563,153417
535566,560666
535613,927242
535621,2119400
535623,712491
535624,753396
535627,1421111
535644,2410904
535645,14926166
535711,684089
535716,1080332
535721,195597
535722,2159172
535725,227118
535941,2270436
535964,1638497
535966,1232386
535983,4159396
535999,10942251
536020,7490311
536025,4780115
536055,6222931
536106,7445461
536108,1019290
536176,5947430
536199,5091628
536235,545965
536236,1006618
536237,1017821
536238,4712891
536239,2305079
536255,447465
536257,126357
536261,47640
536262,114871
536338,194866
536339,312841
536340,118359
536343,372855
536344,25620
536346,102949
536370,1659689
536401,597523
536402,792895
536403,824783
536416,2425980
536487,1923693
536488,215777
536489,2919197
536490,316730
536545,1660057
536547,1337307
536548,1624942
536606,777203
536607,211784
536608,230936
536609,3955456
536610,565618
536611,580820
536612,1355211
536613,1338664
536663,1413374
536683,2050488
536685,460220
536757,1941060
536762,832152
536774,2378262
536790,1456524
536822,4369915
536839,4691075
536842,734562
536843,1570359
536848,5886432
536898,3706926
536899,619004
536906,691212
536908,1617773
536957,1584072
536968,771650
536969,6620009
536971,1049796
537274,1498801
537276,967161
537397,369032
537401,1658138
537411,2575355
537425,8085444
537426,4940921
537447,1435474
537448,3547934
537449,382977
537464,7928069
537465,2089713
537466,1773024
537480,2067678
537504,4511097
537505,407845
537509,1865343
537511,2147114
537531,2766635
537546,869598
537547,7793388
537549,6726894
537551,641737
537553,4357273
537594,2096624
537602,3978556
537605,181654
537622,791928
537623,890907
537632,2372460
537636,4026888
537645,3394153
537658,1926728
537659,10291048
537660,4685101
537661,608366
537663,66075
537734,501557
537736,4444698
537737,2441287
537739,3185288
537740,2082608
537769,461552
537770,5307876
537812,3132344
537822,2220690
537825,939681
537826,5824879
537827,1493251
537836,1987911
537853,4423896
537855,2813675
537861,695692
537864,41275
537865,73714
537867,90759
537870,532326
537893,2071388
537897,1424447
537899,2203446
537900,963856
537901,1340182
537903,3797080
537912,147113
537959,1483290
537960,5492246
537963,7275356
537965,1822882
538018,5452021
538923,16105
538931,23889
538932,25452
538933,13560
538956,16776
538958,18181
538960,61150
538961,15323
538964,616924
538966,170149
538967,271863
538968,358577
538970,272599
539008,1078288
539058,216764
539071,1586413
539086,2182622
539087,351100
539088,986804
539089,466889
539107,1821475
539108,3710886
539129,3571745
539130,1389206
539132,415574
539133,1220396
539218,29630
539219,47624
539220,482566
539221,25016
539222,182381
539226,122549
539227,139413
539267,123576
539268,240629
539269,43153
539270,58581
539271,21059
539272,40996
539273,693141
539314,1903920
539315,655331
539316,364283
539317,355807
539331,1462072
539332,519387
539333,1369351
539339,3876650
539443,1243329
539444,3003005
539445,12961333
539466,3215970
539480,730886
539481,2127473
539482,282734
539483,11680145
539501,11119444
539517,532472
539531,1285942
539556,17148067
539557,919666
539580,3449105
539622,81194
539623,1628833
539636,1524843
539637,1657127
539638,5035270
539644,1957542
539646,134199
539647,2122106
539649,22019352
539700,2072503
539873,227335
539874,2833153
539875,868831
539876,246110
539877,165897
539882,3834449
539883,1949586
539884,627320
539906,3978026
539908,11357700
