1,0.02,0.025,17.3556,1.58053e+06,79.4598,1.58055e+06
1,0.02,0.0275,18.2152,1.59179e+06,80.2627,1.5918e+06
1,0.0225,0.0025,3.10008,502998,21.7044,503001
1,0.0225,0.005,5.52332,892836,39.8448,892842
1,0.0225,0.0075,4.17758,1.15505e+06,52.9446,1.15506e+06
1,0.0225,0.01,10.3119,1.32159e+06,62.6175,1.3216e+06
1,0.0225,0.0125,12.4857,1.42735e+06,69.1496,1.42736e+06
1,0.0225,0.015,14.5274,1.49589e+06,73.6397,1.4959e+06
1,0.0225,0.0175,16.395,1.54136e+06,76.6966,1.54138e+06
1,0.0225,0.02,17.8652,1.57272e+06,78.9457,1.57274e+06
1,0.0225,0.0225,19.3439,1.59438e+06,80.4845,1.5944e+06
1,0.0225,0.025,20.5235,1.61019e+06,81.6418,1.61022e+06
1,0.0225,0.0275,21.5785,1.62154e+06,82.4673,1.62156e+06
1,0.025,0.0025,3.4698,509774,22.1508,509777
1,0.025,0.005,6.27634,905049,40.6556,905055
1,0.025,0.0075,12.3956,1.17092e+06,49.2295,1.17093e+06
1,0.025,0.01,11.802,1.33974e+06,63.8864,1.33975e+06
1,0.025,0.0125,14.4358,1.44697e+06,70.5138,1.44698e+06
1,0.025,0.015,16.6131,1.51638e+06,75.124,1.51639e+06
1,0.025,0.0175,18.7102,1.56264e+06,78.3012,1.56266e+06
1,0.025,0.02,20.472,1.59427e+06,80.5714,1.59429e+06
1,0.025,0.0225,22.0759,1.61624e+06,82.1642,1.61626e+06
1,0.025,0.025,23.5281,1.63196e+06,83.2983,1.63198e+06
1,0.025,0.0275,24.8361,1.64357e+06,84.1252,1.6436e+06
1,0.0275,0.0025,3.83067,514917,22.4902,514921
1,0.0275,0.005,7.03852,914359,41.3013,914366
1,0.0275,0.0075,10.5063,1.1831e+06,55.0897,1.18311e+06
1,0.0275,0.01,13.4408,1.35362e+06,64.8493,1.35363e+06
1,0.0275,0.0125,16.2859,1.46198e+06,71.6244,1.462e+06
1,0.0275,0.015,18.9206,1.53215e+06,76.2807,1.53216e+06
1,0.0275,0.0175,21.188,1.57882e+06,79.502,1.57885e+06
1,0.0275,0.02,23.2735,1.61078e+06,81.7755,1.6108e+06
1,0.0275,0.0225,25.066,1.63273e+06,83.3694,1.63276e+06
1,0.0275,0.025,26.7281,1.64869e+06,84.5157,1.64872e+06
1,0.0275,0.0275,28.15,1.66048e+06,85.3889,1.6605e+06
