1,0.0025,0.0025,0.625983,-0.625983,6.47425,0
1,0.0025,0.005,0.625983,-0.625983,6.47425,0
1,0.0025,0.0075,0.625983,-0.625983,6.47425,0
1,0.0025,0.01,0.625983,-0.625983,6.47425,0
1,0.0025,0.0125,0.625983,-0.625983,6.47425,0
1,0.0025,0.015,0.625983,-0.625983,6.47425,0
1,0.0025,0.0175,0.625983,-0.625983,6.47425,0
1,0.0025,0.02,0.625983,-0.625983,6.47425,0
1,0.0025,0.0225,0.625983,-0.625983,6.47425,0
1,0.0025,0.025,0.625983,-0.625983,6.47425,0
1,0.0025,0.0275,0.625983,-0.625983,6.47425,0
1,0.005,0.0025,0.625983,-0.625983,6.47425,0
1,0.005,0.005,0.625983,-0.625983,6.47425,0
1,0.005,0.0075,0.625983,-0.625983,6.47425,0
1,0.005,0.01,0.625983,-0.625983,6.47425,0
1,0.005,0.0125,0.625983,-0.625983,6.47425,0
1,0.005,0.015,0.625983,-0.625983,6.47425,0
1,0.005,0.0175,0.625983,-0.625983,6.47425,0
1,0.005,0.02,0.625983,-0.625983,6.47425,0
1,0.005,0.0225,0.625983,-0.625983,6.47425,0
1,0.005,0.025,0.625983,-0.625983,6.47425,0
1,0.005,0.0275,0.625983,-0.625983,6.47425,0
1,0.0075,0.0025,0.625983,-0.625983,6.47425,0
1,0.0075,0.005,0.625983,-0.625983,6.47425,0
1,0.0075,0.0075,0.625983,-0.625983,6.47425,0
1,0.0075,0.01,0.625983,-0.625983,6.47425,0
1,0.0075,0.0125,0.625983,-0.625983,6.47425,0
1,0.0075,0.015,0.625983,-0.625983,6.47425,0
1,0.0075,0.0175,0.625983,-0.625983,6.47425,0
1,0.0075,0.02,0.625983,-0.625983,6.47425,0
1,0.0075,0.0225,0.625983,-0.625983,6.47425,0
1,0.0075,0.025,0.625983,-0.625983,6.47425,0
1,0.0075,0.0275,0.625983,-0.625983,6.47425,0
1,0.01,0.0025,0.625983,-0.625983,6.47425,0
1,0.01,0.005,0.625983,-0.625983,6.47425,0
1,0.01,0.0075,0.625983,-0.625983,6.47425,0
1,0.01,0.01,0.625983,-0.625983,6.47425,0
1,0.01,0.0125,0.625983,-0.625983,6.47425,0
1,0.01,0.015,0.625983,-0.625983,6.47425,0
1,0.01,0.0175,0.625983,-0.625983,6.47425,0
1,0.01,0.02,0.625983,-0.625983,6.47425,0
1,0.01,0.0225,0.625983,-0.625983,6.47425,0
1,0.01,0.025,0.625983,-0.625983,6.47425,0
1,0.01,0.0275,0.625983,-0.625983,6.47425,0
1,0.0125,0.0025,0.625983,-0.625983,6.47425,0
1,0.0125,0.005,0.625983,-0.625983,6.47425,0
1,0.0125,0.0075,0.625983,-0.625983,6.47425,0
1,0.0125,0.01,0.625983,-0.625983,6.47425,0
1,0.0125,0.0125,0.625983,-0.625983,6.47425,0
1,0.0125,0.015,0.625983,-0.625983,6.47425,0
1,0.0125,0.0175,0.625983,-0.625983,6.47425,0
1,0.0125,0.02,0.625983,-0.625983,6.47425,0
1,0.0125,0.0225,0.625983,-0.625983,6.47425,0
1,0.0125,0.025,0.625983,-0.625983,6.47425,0
1,0.0125,0.0275,0.625983,-0.625983,6.47425,0
1,0.015,0.0025,0.625983,-0.625983,6.47425,0
1,0.015,0.005,0.625983,-0.625983,6.47425,0
1,0.015,0.0075,0.625983,-0.625983,6.47425,0
1,0.015,0.01,0.625983,-0.625983,6.47425,0
1,0.015,0.0125,0.625983,-0.625983,6.47425,0
1,0.015,0.015,0.625983,-0.625983,6.47425,0
1,0.015,0.0175,0.625983,-0.625983,6.47425,0
1,0.015,0.02,0.625983,-0.625983,6.47425,0
1,0.015,0.0225,0.625983,-0.625983,6.47425,0
1,0.015,0.025,0.625983,-0.625983,6.47425,0
1,0.015,0.0275,0.625983,-0.625983,6.47425,0
1,0.0175,0.0025,0.625983,-0.625983,6.47425,0
1,0.0175,0.005,0.625983,-0.625983,6.47425,0
1,0.0175,0.0075,0.625983,-0.625983,6.47425,0
1,0.0175,0.01,0.625983,-0.625983,6.47425,0
1,0.0175,0.0125,0.625983,-0.625983,6.47425,0
1,0.0175,0.015,0.625983,-0.625983,6.47425,0
1,0.0175,0.0175,0.625983,-0.625983,6.47425,0
1,0.0175,0.02,0.625983,-0.625983,6.47425,0
1,0.0175,0.0225,0.625983,-0.625983,6.47425,0
1,0.0175,0.025,0.625983,-0.625983,6.47425,0
1,0.0175,0.0275,0.625983,-0.625983,6.47425,0
1,0.02,0.0025,0.625983,-0.625983,6.47425,0
1,0.02,0.005,0.625983,-0.625983,6.47425,0
1,0.02,0.0075,0.625983,-0.625983,6.47425,0
1,0.02,0.01,0.625983,-0.625983,6.47425,0
1,0.02,0.0125,0.625983,-0.625983,6.47425,0
1,0.02,0.015,0.625983,-0.625983,6.47425,0
1,0.02,0.0175,0.625983,-0.625983,6.47425,0
1,0.02,0.02,0.625983,-0.625983,6.47425,0
1,0.02,0.0225,0.625983,-0.625983,6.47425,0
1,0.02,0.025,0.625983,-0.625983,6.47425,0
1,0.02,0.0275,0.625983,-0.625983,6.47425,0
1,0.0225,0.0025,0.625983,-0.625983,6.47425,0
1,0.0225,0.005,0.625983,-0.625983,6.47425,0
1,0.0225,0.0075,0.625983,-0.625983,6.47425,0
1,0.0225,0.01,0.625983,-0.625983,6.47425,0
1,0.0225,0.0125,0.625983,-0.625983,6.47425,0
1,0.0225,0.015,0.625983,-0.625983,6.47425,0
1,0.0225,0.0175,0.625983,-0.625983,6.47425,0
1,0.0225,0.02,0.625983,-0.625983,6.47425,0
1,0.0225,0.0225,0.625983,-0.625983,6.47425,0
1,0.0225,0.025,0.625983,-0.625983,6.47425,0
1,0.0225,0.0275,0.625983,-0.625983,6.47425,0
1,0.025,0.0025,0.625983,-0.625983,6.47425,0
1,0.025,0.005,0.625983,-0.625983,6.47425,0
1,0.025,0.0075,0.625983,-0.625983,6.47425,0
1,0.025,0.01,0.625983,-0.625983,6.47425,0
1,0.025,0.0125,0.625983,-0.625983,6.47425,0
1,0.025,0.015,0.625983,-0.625983,6.47425,0
